Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age(days),Volume (mL),Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Notes,Rotifers,Bodo,Colpoda,Chrysomonads,Colpidium,Cryptomonads,Cyclidium,prot. Mites,nematode,Crab,Mushroom,Vorticella,Lot. Rotifer,Paramecium,Balloon,tripod,volvox,unknown protozoa,Tan,White,Orange,Purple,Yellow,Brown,Pink,Mold,Sheet (%),Cream,White Raised,Amoeba,Yellow Center,Dry Edge White,Dry White,Tan ring,Cream blob,Irregular orange,Yellow Glow,Tan Center,White Ring,Salmon,White Center,Wet White,dry yellow glow,Cauliflower,Dry Center Tan,Wet Yellow,Unclear White,Egg,Irregular white,Tan Dry Edge,Dry Pink,Dark Brown,Dry Tan,Dry Yellow,Dry White,Tan White Center,Irregular Brown,Dry Orange,Brown Blob,White and Pink,Brick,Gray and White,gray center,Cream Raised Center,purple-gray ring,total ciolonies,log colonies,log Bodo,log Chryso,log Rotifer,log Colpidium
F,42,505,6/15/2004,6/15/2004,0,7.5,"brown, milky",29,29,0,0,,7,0,0,3,4,0,0,0,"leaf green, healthy",0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,1000,19000,0,0,0,0,0,50,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,23600,10.06904436,0,0,0,0
F,42,505,6/29/2004,6/15/2004,14,10,"cloudy, brownish red",8,8,0,0,,22,11,0,0,11,1,0,0,"lots of ant parts, green",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1500,0,0,0,9500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,11000,9.305741457,0,0,0,0
F,42,505,7/14/2004,6/15/2004,29,7.5,"red-brown, cloudy",0,0,0,0,,14,11,0,0,3,0,0,0,lots of ant parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2500,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5400,8.594339401,0,0,0,0
F,42,505,7/27/2004,6/15/2004,42,9,brown,2,2,0,0,,7,2,2,3,0,0,0,0,LOB,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,,,,2100,900,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3111,8.043020885,0,0,0,0
F,42,505,8/11/2004,6/15/2004,57,10,tan,0,0,0,0,,2,1,1,0,0,0,0,0,LOP,0,25,6,56,0,0,0,0,0,0,0,0,0,0,0,,,,113,300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,,,,,,,624,6.43775165,3.258096538,4.043051268,0,0
F,42,505,8/25/2004,6/15/2004,71,9,lt tan,0,0,0,0,,3,0,1,0,2,0,0,0,LOP,0,0,2,91,0,0,0,0,0,0,0,0,0,0,0,0,,,10,0,250,0,0,0,0,0,6 total 20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,260,5.564520407,0,4.521788577,0,0
F,42,505,9/8/2004,6/15/2004,85,10,clear,0,0,0,0,,4,2,1,0,1,0,0,4,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,59,0,32,0,1,0,0,0,3 total 10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,92,4.532599493,0,0,0,0
F,42,505,9/22/2004,6/15/2004,99,8,clear,0,0,0,0,,1,0,0,1,0,0,0,12,,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,,,202,0,15,0,0,0,0,0,1 total 4%,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,239,5.480638923,0,8.389587067,0,0
F,42,505,10/6/2004,6/15/2004,113,9,clear,0,0,0,0,,2,1,0,0,1,11,0,7,"10 small, 1 lg midge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0,5,0,0,0,0,100,2 tot 8%,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,3.912023005,0,0,0,0
F,42,505,10/20/2004,6/15/2004,127,9.5,clear,0,0,0,0,,3,1,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,0,0,0,0,0,0,0,1 tot 3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,3.828641396,0,0,0,0
F,42,505,11/3/2004,6/15/2004,141,9,lt yellow,0,0,0,0,,3,0,0,2,1,2,0,0,old cricket or large spider; some plant parts - cause yellow?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1208,0,59,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1367,7.221105098,0,0,0,0
F,42,505,11/17/2004,6/15/2004,155,8,lt yellow,0,0,0,0,,3,0,0,1,2,1,0,1,,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,280,5.638354669,0,4.343805422,0,0
F,42,505,12/1/2004,6/15/2004,169,8,lt milk,0,0,0,0,,2,0,0,1,1,0,0,0,plant parts,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,59,4.094344562,0,4.709530201,0,0
F,42,505,12/15/2004,6/15/2004,183,7,clear,0,0,0,0,,2,0,0,1,1,2,0,0,,0,17,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,4.204692619,2.890371758,5.945420609,0,0
F,42,505,12/29/2004,6/15/2004,197,6,clear,0,0,0,0,,2,0,0,1,1,7,0,0,blade of grass; range midges,0,32,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,3.912023005,3.496507561,3.295836866,0,0
F,42,505,1/10/2005,6/15/2004,209,4,clear,0,0,0,0,,2,0,0,1,1,3,0,0,leaf all dead,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6749,8.817297784,0,4.709530201,0,0
F,42,505,1/26/2005,6/15/2004,225,1,clear,0,0,0,0,,0,0,0,0,0,0,0,0,DONE; leaf dead; collected entire fluid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,4.574710979,0,0,0,0
F,45,1284,10/6/2004,10/6/2004,0,1,milky,3,3,0,0,,11,11,0,0,0,2,2,3,"5 eggs!; leaf looks okay, but little water",4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,174,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328,5.796057751,0,0,1.609437912,0
F,45,1284,10/20/2004,10/6/2004,14,10,lt milky,33,33,0,0,,7,0,0,0,7,5,1,16,small midge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,48800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,48900,10.79755313,0,0,0,0
F,45,1284,11/3/2004,10/6/2004,28,8,lt milk,13,13,0,0,,8,0,0,2,6,2,0,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9800,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10300,9.239996257,0,0,0,0
F,45,1284,11/17/2004,10/6/2004,42,8,clear,1,1,0,0,,8,0,0,1,7,6,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,249,5.521460918,0,0,0,0
F,45,1284,12/1/2004,10/6/2004,56,4,tan,0,0,0,0,,7,0,0,1,6,5,0,0,"some parts; Exina web over top - lots of frass; 2 lg, 3 small midges",0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,33,9,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1118,7.020190708,0,4.025351691,0,0
F,45,1284,12/15/2004,10/6/2004,70,0,,0,0,0,0,,0,0,0,0,0,0,0,0,"NOT DONE - web Exina over top, maybe web prevented filling",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
F,45,1284,12/29/2004,10/6/2004,84,0,,0,0,0,0,,0,0,0,0,0,0,0,0,DONE; DEAD; Exina web still there,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
F,46,1018,9/8/2004,9/8/2004,0,8,clear,0,0,0,0,,18,18,0,0,0,1,0,7,not sure why no prey?; storm?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,228,186,3600,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,4116,8.322880022,0,0,0,0
F,46,1018,9/22/2004,9/8/2004,14,12,milky,"1 lg ant, 2 sm ants, 1 spider",3,1,0,,14,0,8,6,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,double labeled by assistant; thus couldn't tell difference b/w E76 and F46 plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
F,46,1018,10/6/2004,9/8/2004,28,12,milky,44,44,0,0,,14,2,1,5,6,0,0,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7700,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,,8500,9.047939083,0,0,0,0
F,46,1018,10/20/2004,9/8/2004,42,12.5,clear,0,0,0,0,,13,0,1,2,10,4,0,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1292,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1392,7.239214974,0,0,0,0
F,46,1018,11/3/2004,9/8/2004,56,9,clear,0,0,0,0,,13,0,1,1,11,4,0,14,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,428,800,138,0,0,0,0,0,1 tot 3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1366,7.220373837,0,0,1.098612289,0
F,46,1018,11/17/2004,9/8/2004,70,9,clear,0,0,0,0,,9,0,0,1,8,6,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,897,6.800170068,0,0,0,0
F,46,1018,12/1/2004,9/8/2004,84,12.5,clear,0,0,0,0,,4,0,0,1,3,10,0,2,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,2,168,0,0,0,0,1,1 tot 10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,521,6.257667588,0,0,0,0
F,46,1018,12/15/2004,9/8/2004,98,10.5,clear,0,0,0,0,,3,0,1,1,1,10,0,1,all sizes midges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,24,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,85,4.454347296,0,0,0,0
F,46,1018,12/29/2004,9/8/2004,112,12.5,clear,0,0,0,0,,3,0,0,1,2,7,0,2,dropped sample and lost 2 ml; range midges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,56,4.043051268,0,0,0,0
F,46,1018,1/10/2005,9/8/2004,124,8.5,clear,0,0,0,0,,1,0,0,0,1,9,0,0,,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,162,5.093750201,0,2.197224577,0,0
F,46,1018,1/26/2005,9/8/2004,140,11,clear,0,0,0,0,,1,0,0,0,1,15,0,1,mosquito is dead and decaying; range midges,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,227,5.429345629,0,0.693147181,0,0
F,46,1018,2/9/2005,9/8/2004,154,12,clear,0,0,0,0,,0,0,0,0,0,12,0,0,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,6.350885717,0,0.693147181,1.386294361,0
F,46,1018,2/23/2005,9/8/2004,168,10,clear,0,0,0,0,,0,0,0,0,0,7,0,0,,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.386294361,0,1.791759469,1.386294361,0
F,46,1018,3/9/2005,9/8/2004,182,10,clear,0,0,0,0,,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1.386294361,0,0,0,0
F,46,1018,3/23/2005,9/8/2004,196,12.5,clear,1,1,0,0,,0,0,0,0,0,6,0,0,,4,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,108,4.691347882,0,3.610917913,1.609437912,0
F,46,1018,4/6/2005,9/8/2004,210,11.5,clear,0,0,0,0,,0,0,0,0,0,6,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,133,4.8978398,0,0,1.945910149,0
F,46,1018,4/20/2005,9/8/2004,224,7.5,clear,0,0,0,0,,0,0,0,0,0,5,0,0,lots of rotifers,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51,3.951243719,0,6.061456919,0,0
F,46,1018,5/4/2005,9/8/2004,238,10.5,clear,0,0,0,0,,6,4,2,0,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,151,5.023880521,0,0,0,0
F,46,1018,5/18/2005,9/8/2004,252,11,clear,0,0,0,0,,7,2,4,1,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,190,5.252273428,0,0,0,0
F,46,1018,6/1/2005,9/8/2004,266,9.5,clear,1,1,0,0,,8,4,3,0,1,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10500,9.25922577,0,0,0,0
F,46,1018,6/15/2005,9/8/2004,280,12,clear,0,0,0,0,,2,1,1,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,5.609471795,0,0,0,0
F,46,1018,6/30/2005,9/8/2004,295,12,clear,0,0,0,0,,3,1,1,0,1,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,5,0,0,0,0,0,0,1 tot 3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305,7.743269701,0,0,0,0
F,46,1018,7/13/2005,9/8/2004,308,9.5,clear,0,0,0,0,,2,0,1,0,1,7,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,7.037027615,0,0,1.098612289,0
F,48,250,5/13/2004,5/13/2004,0,0,,,0,0,0,,,,,,,,,,lt. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
F,48,250,6/1/2004,5/13/2004,19,0,,,0,0,0,,,,,,,,,,"no water, green, healthy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
F,48,250,6/15/2004,5/13/2004,33,0.4,clear,0,0,0,0,,0,0,0,0,0,1,0,0,"hole in pitcher, entire contents taken; DONE",75,0,4,0,0,0,0,0,0,0,,,,,,,,,20,22,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,46,3.850147602,0,0,4.33073334,0
F,52,881,8/11/2004,8/11/2004,0,7.5,lt. Milk,5,5,0,0,,4,4,0,0,0,0,0,60,"gensel bug, lots of rotifers",4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,9700,400,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22000,9.998843186,0,0,1.609437912,0
F,52,881,8/25/2004,8/11/2004,14,9,clear,1,1,0,0,,3,0,0,1,2,1,0,105,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5500,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,,,,,,11100,9.314790473,0,0,0,0
F,52,881,9/8/2004,8/11/2004,28,10.5,lt milk,"3 sm ant, 1 large ant, 1 spider",4,1,0,,1,0,0,0,1,1,0,37,,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,,0,,780,6.66057515,0,0,2.397895273,0
F,52,881,9/22/2004,8/11/2004,42,10,clear,0,0,0,0,,0,0,0,0,0,1,0,20,few old ants,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,21,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,,0,,201,5.308267697,0,1.098612289,1.945910149,0
F,52,881,10/6/2004,8/11/2004,56,10,clear,2,2,0,0,,0,0,0,0,0,2,0,57,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,808,400,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1308,7.177018766,0,0,1.098612289,0
F,52,881,10/20/2004,8/11/2004,70,10,clear,1,1,0,0,,2,1,0,1,0,6,0,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,58,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,,188,5.241747015,0,0,0.693147181,0
F,52,881,11/3/2004,8/11/2004,84,3.5,clear,2,2,0,0,,1,0,1,0,0,3,0,6,some parts,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,640,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,650,6.478509642,3.737669618,0,0,0
F,52,881,11/17/2004,8/11/2004,98,7,clear,0,0,0,0,,1,0,1,0,0,3,0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,,162,5.093750201,0,0,0,0
F,52,881,12/1/2004,8/11/2004,112,11,clear,0,0,0,0,,1,0,0,1,0,9,0,2,some parts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,,19,2.995732274,0,0,0,0
F,52,881,12/15/2004,8/11/2004,126,10.5,clear,0,0,0,0,,1,0,0,1,0,7,0,0,all sizes midges,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2703,7.902487437,0,1.098612289,0,0
F,52,881,12/29/2004,8/11/2004,140,11,clear,0,0,0,0,,1,0,0,1,0,2,0,0,,3,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1.609437912,0,5.533389489,1.386294361,0
F,52,881,1/10/2005,8/11/2004,152,9,clear,1,1,0,0,,1,0,0,1,0,1,0,0,,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1.386294361,0,5.231108617,0,0
F,52,881,1/26/2005,8/11/2004,168,10,clear,1,1,0,0,,1,0,0,1,0,2,0,0,,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,2.564949357,0,4.204692619,0,0
F,52,881,2/9/2005,8/11/2004,182,10,clear,0,0,0,0,,1,0,0,1,0,6,0,0,,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.098612289,0,4.875197323,0,0
F,52,881,2/23/2005,8/11/2004,196,8.5,clear,0,0,0,0,,1,0,0,0,1,4,0,0,,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.708050201,0,4.304065093,0,0
