base,decision,label_id,area_px,label_path,note
1228_p36-42-3_15_1,accepted,1,3206,G:\Research\imageAnalysis\processed_segmentations\segs\1228_p36-42-3_15_1_Simple Segmentation_labels.png,
2714_c7-18-1_42_1,accepted,1,3201,G:\Research\imageAnalysis\processed_segmentations\segs\2714_c7-18-1_42_1_Simple Segmentation_labels.png,
1486_p3-36-1_34_1,accepted,2,3199,G:\Research\imageAnalysis\processed_segmentations\segs\1486_p3-36-1_34_1_Simple Segmentation_labels.png,
1990_c36-72-1_28_1,accepted,1,3199,G:\Research\imageAnalysis\processed_segmentations\segs\1990_c36-72-1_28_1_Simple Segmentation_labels.png,
1621_c36-73-4_02_1,accepted,1,3198,G:\Research\imageAnalysis\processed_segmentations\segs\1621_c36-73-4_02_1_Simple Segmentation_labels.png,
1824_c7-17-5_09_1,accepted,1,3197,G:\Research\imageAnalysis\processed_segmentations\segs\1824_c7-17-5_09_1_Simple Segmentation_labels.png,
0244_p24-26-4_09_1,accepted,1,3196,G:\Research\imageAnalysis\processed_segmentations\segs\0244_p24-26-4_09_1_Simple Segmentation_labels.png,
0284_p3-36-3_59_1,accepted,1,3193,G:\Research\imageAnalysis\processed_segmentations\segs\0284_p3-36-3_59_1_Simple Segmentation_labels.png,
0932_p24-75-6_06_1,accepted,1,3193,G:\Research\imageAnalysis\processed_segmentations\segs\0932_p24-75-6_06_1_Simple Segmentation_labels.png,
0947_p36-42-5_14_1,accepted,1,3192,G:\Research\imageAnalysis\processed_segmentations\segs\0947_p36-42-5_14_1_Simple Segmentation_labels.png,
0982_p36-42-4_42_1,accepted,1,3186,G:\Research\imageAnalysis\processed_segmentations\segs\0982_p36-42-4_42_1_Simple Segmentation_labels.png,
1143_p36-40-1_11_3,accepted,1,3183,G:\Research\imageAnalysis\processed_segmentations\segs\1143_p36-40-1_11_3_Simple Segmentation_labels.png,
0080_c7-17-6_40_1,accepted,1,3178,G:\Research\imageAnalysis\processed_segmentations\segs\0080_c7-17-6_40_1_Simple Segmentation_labels.png,
0860_c7-17-6_27_1,accepted,1,3174,G:\Research\imageAnalysis\processed_segmentations\segs\0860_c7-17-6_27_1_Simple Segmentation_labels.png,
1709_c7-17-1_12_1,accepted,1,3173,G:\Research\imageAnalysis\processed_segmentations\segs\1709_c7-17-1_12_1_Simple Segmentation_labels.png,
1894_p36-39-5_34_1,accepted,1,3171,G:\Research\imageAnalysis\processed_segmentations\segs\1894_p36-39-5_34_1_Simple Segmentation_labels.png,
1323_p24-25-3_14_1,accepted,1,3168,G:\Research\imageAnalysis\processed_segmentations\segs\1323_p24-25-3_14_1_Simple Segmentation_labels.png,
0454_p36-40-3_01_1,accepted,1,3167,G:\Research\imageAnalysis\processed_segmentations\segs\0454_p36-40-3_01_1_Simple Segmentation_labels.png,
1306_c7-18-3_23_3,accepted,1,3166,G:\Research\imageAnalysis\processed_segmentations\segs\1306_c7-18-3_23_3_Simple Segmentation_labels.png,
1083_c7-19-6_29_1,accepted,1,3165,G:\Research\imageAnalysis\processed_segmentations\segs\1083_c7-19-6_29_1_Simple Segmentation_labels.png,
0547_c7-17-5_26_1,accepted,1,3164,G:\Research\imageAnalysis\processed_segmentations\segs\0547_c7-17-5_26_1_Simple Segmentation_labels.png,
0614_p3-36-3_69_1,accepted,1,3159,G:\Research\imageAnalysis\processed_segmentations\segs\0614_p3-36-3_69_1_Simple Segmentation_labels.png,
0204_p24-26-3_04_1,accepted,1,3151,G:\Research\imageAnalysis\processed_segmentations\segs\0204_p24-26-3_04_1_Simple Segmentation_labels.png,
2463_c36-74-4_06_1,accepted,1,3151,G:\Research\imageAnalysis\processed_segmentations\segs\2463_c36-74-4_06_1_Simple Segmentation_labels.png,
0232_p36-39-1_11_1,accepted,1,3149,G:\Research\imageAnalysis\processed_segmentations\segs\0232_p36-39-1_11_1_Simple Segmentation_labels.png,
0951_c36-73-4_11_1,accepted,1,3149,G:\Research\imageAnalysis\processed_segmentations\segs\0951_c36-73-4_11_1_Simple Segmentation_labels.png,
0662_c7-18-1_03_1,accepted,1,3147,G:\Research\imageAnalysis\processed_segmentations\segs\0662_c7-18-1_03_1_Simple Segmentation_labels.png,
1951_p3-36-3_76_1,accepted,1,3146,G:\Research\imageAnalysis\processed_segmentations\segs\1951_p3-36-3_76_1_Simple Segmentation_labels.png,
1420_p24-26-1_04_1,accepted,1,3143,G:\Research\imageAnalysis\processed_segmentations\segs\1420_p24-26-1_04_1_Simple Segmentation_labels.png,
2685_p3-36-6_22_1,accepted,1,3143,G:\Research\imageAnalysis\processed_segmentations\segs\2685_p3-36-6_22_1_Simple Segmentation_labels.png,
1219_p36-40-4_04_1,accepted,1,3142,G:\Research\imageAnalysis\processed_segmentations\segs\1219_p36-40-4_04_1_Simple Segmentation_labels.png,
2116_p3-37-2_52_2,accepted,1,3138,G:\Research\imageAnalysis\processed_segmentations\segs\2116_p3-37-2_52_2_Simple Segmentation_labels.png,
0998_c36-73-1_28_1,accepted,1,3136,G:\Research\imageAnalysis\processed_segmentations\segs\0998_c36-73-1_28_1_Simple Segmentation_labels.png,
2448_p24-26-5_12_2,accepted,1,3135,G:\Research\imageAnalysis\processed_segmentations\segs\2448_p24-26-5_12_2_Simple Segmentation_labels.png,
1005_p3-37-4_06_1,accepted,1,3134,G:\Research\imageAnalysis\processed_segmentations\segs\1005_p3-37-4_06_1_Simple Segmentation_labels.png,
1397_c7-17-5_02_1,accepted,1,3132,G:\Research\imageAnalysis\processed_segmentations\segs\1397_c7-17-5_02_1_Simple Segmentation_labels.png,
2289_p24-25-3_11_1,accepted,1,3130,G:\Research\imageAnalysis\processed_segmentations\segs\2289_p24-25-3_11_1_Simple Segmentation_labels.png,
2203_p36-42-4_18_1,accepted,1,3128,G:\Research\imageAnalysis\processed_segmentations\segs\2203_p36-42-4_18_1_Simple Segmentation_labels.png,
1359_p36-39-5_19_2,accepted,1,3126,G:\Research\imageAnalysis\processed_segmentations\segs\1359_p36-39-5_19_2_Simple Segmentation_labels.png,
0930_p24-75-5_13_1,accepted,1,3123,G:\Research\imageAnalysis\processed_segmentations\segs\0930_p24-75-5_13_1_Simple Segmentation_labels.png,
1680_c7-19-6_15_2,accepted,1,3122,G:\Research\imageAnalysis\processed_segmentations\segs\1680_c7-19-6_15_2_Simple Segmentation_labels.png,
1161_p24-25-2_24_1,accepted,1,3121,G:\Research\imageAnalysis\processed_segmentations\segs\1161_p24-25-2_24_1_Simple Segmentation_labels.png,
0686_p24-75-1_16_1,accepted,1,3114,G:\Research\imageAnalysis\processed_segmentations\segs\0686_p24-75-1_16_1_Simple Segmentation_labels.png,
1137_p24-75-4_14_1,accepted,1,3114,G:\Research\imageAnalysis\processed_segmentations\segs\1137_p24-75-4_14_1_Simple Segmentation_labels.png,
1878_p3-36-1_27_2,accepted,1,3111,G:\Research\imageAnalysis\processed_segmentations\segs\1878_p3-36-1_27_2_Simple Segmentation_labels.png,
0560_p3-35-6_03_1,accepted,1,3108,G:\Research\imageAnalysis\processed_segmentations\segs\0560_p3-35-6_03_1_Simple Segmentation_labels.png,
0582_p24-26-5_19_2,accepted,1,3108,G:\Research\imageAnalysis\processed_segmentations\segs\0582_p24-26-5_19_2_Simple Segmentation_labels.png,
0648_c7-19-4_01_2,accepted,1,3108,G:\Research\imageAnalysis\processed_segmentations\segs\0648_c7-19-4_01_2_Simple Segmentation_labels.png,
1819_c7-19-1_30_1,accepted,1,3108,G:\Research\imageAnalysis\processed_segmentations\segs\1819_c7-19-1_30_1_Simple Segmentation_labels.png,
0339_p24-25-5_09_1,accepted,1,3105,G:\Research\imageAnalysis\processed_segmentations\segs\0339_p24-25-5_09_1_Simple Segmentation_labels.png,
2641_c36-74-1_21_1,accepted,1,3105,G:\Research\imageAnalysis\processed_segmentations\segs\2641_c36-74-1_21_1_Simple Segmentation_labels.png,
0163_p3-36-3_27_1,accepted,1,3103,G:\Research\imageAnalysis\processed_segmentations\segs\0163_p3-36-3_27_1_Simple Segmentation_labels.png,
1968_p3-35-1_14_1,accepted,1,3102,G:\Research\imageAnalysis\processed_segmentations\segs\1968_p3-35-1_14_1_Simple Segmentation_labels.png,
2164_c36-73-1_11_1,accepted,1,3098,G:\Research\imageAnalysis\processed_segmentations\segs\2164_c36-73-1_11_1_Simple Segmentation_labels.png,
1127_p24-75-6_09_1,accepted,1,3094,G:\Research\imageAnalysis\processed_segmentations\segs\1127_p24-75-6_09_1_Simple Segmentation_labels.png,
1695_p3-35-3_12_1,accepted,1,3093,G:\Research\imageAnalysis\processed_segmentations\segs\1695_p3-35-3_12_1_Simple Segmentation_labels.png,
1274_p36-40-3_09_2,accepted,1,3085,G:\Research\imageAnalysis\processed_segmentations\segs\1274_p36-40-3_09_2_Simple Segmentation_labels.png,
1825_c7-19-4_25_1,accepted,2,3081,G:\Research\imageAnalysis\processed_segmentations\segs\1825_c7-19-4_25_1_Simple Segmentation_labels.png,
1991_p24-75-6_21_1,accepted,1,3081,G:\Research\imageAnalysis\processed_segmentations\segs\1991_p24-75-6_21_1_Simple Segmentation_labels.png,
1919_c7-17-3_26_2,accepted,1,3079,G:\Research\imageAnalysis\processed_segmentations\segs\1919_c7-17-3_26_2_Simple Segmentation_labels.png,
0343_c36-73-4_01_1,accepted,1,3078,G:\Research\imageAnalysis\processed_segmentations\segs\0343_c36-73-4_01_1_Simple Segmentation_labels.png,
2455_p36-42-4_19_1,accepted,1,3077,G:\Research\imageAnalysis\processed_segmentations\segs\2455_p36-42-4_19_1_Simple Segmentation_labels.png,
0521_c36-73-2_12_1,accepted,1,3074,G:\Research\imageAnalysis\processed_segmentations\segs\0521_c36-73-2_12_1_Simple Segmentation_labels.png,
2179_p3-36-3_25_1,accepted,1,3073,G:\Research\imageAnalysis\processed_segmentations\segs\2179_p3-36-3_25_1_Simple Segmentation_labels.png,
0281_p3-36-5_25_1,accepted,1,3071,G:\Research\imageAnalysis\processed_segmentations\segs\0281_p3-36-5_25_1_Simple Segmentation_labels.png,
0862_p3-37-4_01_1,accepted,2,3071,G:\Research\imageAnalysis\processed_segmentations\segs\0862_p3-37-4_01_1_Simple Segmentation_labels.png,
1738_p24-26-5_09_1,accepted,1,3067,G:\Research\imageAnalysis\processed_segmentations\segs\1738_p24-26-5_09_1_Simple Segmentation_labels.png,
2066_p3-37-2_04_1,accepted,1,3066,G:\Research\imageAnalysis\processed_segmentations\segs\2066_p3-37-2_04_1_Simple Segmentation_labels.png,
2638_p24-75-5_07_1,accepted,1,3064,G:\Research\imageAnalysis\processed_segmentations\segs\2638_p24-75-5_07_1_Simple Segmentation_labels.png,
1783_p36-42-4_12_3,accepted,1,3063,G:\Research\imageAnalysis\processed_segmentations\segs\1783_p36-42-4_12_3_Simple Segmentation_labels.png,
0605_c7-17-3_03_1,accepted,1,3061,G:\Research\imageAnalysis\processed_segmentations\segs\0605_c7-17-3_03_1_Simple Segmentation_labels.png,
0884_p24-26-4_06_1,accepted,1,3061,G:\Research\imageAnalysis\processed_segmentations\segs\0884_p24-26-4_06_1_Simple Segmentation_labels.png,
1132_p36-40-3_06_1,accepted,1,3061,G:\Research\imageAnalysis\processed_segmentations\segs\1132_p36-40-3_06_1_Simple Segmentation_labels.png,
0623_c23-1-4_11_1,accepted,1,3059,G:\Research\imageAnalysis\processed_segmentations\segs\0623_c23-1-4_11_1_Simple Segmentation_labels.png,
0717_c36-73-6_27_1,accepted,1,3059,G:\Research\imageAnalysis\processed_segmentations\segs\0717_c36-73-6_27_1_Simple Segmentation_labels.png,
2037_c7-18-2_29_1,accepted,1,3059,G:\Research\imageAnalysis\processed_segmentations\segs\2037_c7-18-2_29_1_Simple Segmentation_labels.png,
1252_p24-25-3_07_2,accepted,1,3056,G:\Research\imageAnalysis\processed_segmentations\segs\1252_p24-25-3_07_2_Simple Segmentation_labels.png,
0788_p3-37-2_25_3,accepted,1,3055,G:\Research\imageAnalysis\processed_segmentations\segs\0788_p3-37-2_25_3_Simple Segmentation_labels.png,
1623_p3-36-3_23_1,accepted,1,3054,G:\Research\imageAnalysis\processed_segmentations\segs\1623_p3-36-3_23_1_Simple Segmentation_labels.png,
2646_c7-17-1_30_1,accepted,1,3054,G:\Research\imageAnalysis\processed_segmentations\segs\2646_c7-17-1_30_1_Simple Segmentation_labels.png,
0973_p3-37-1_25_1,accepted,1,3053,G:\Research\imageAnalysis\processed_segmentations\segs\0973_p3-37-1_25_1_Simple Segmentation_labels.png,
2613_c23-2-1_15_2,accepted,1,3053,G:\Research\imageAnalysis\processed_segmentations\segs\2613_c23-2-1_15_2_Simple Segmentation_labels.png,
2154_p24-25-4_24_1,accepted,2,3052,G:\Research\imageAnalysis\processed_segmentations\segs\2154_p24-25-4_24_1_Simple Segmentation_labels.png,
1822_c7-17-3_25_2,accepted,1,3051,G:\Research\imageAnalysis\processed_segmentations\segs\1822_c7-17-3_25_2_Simple Segmentation_labels.png,
0906_c7-19-4_30_1,accepted,1,3050,G:\Research\imageAnalysis\processed_segmentations\segs\0906_c7-19-4_30_1_Simple Segmentation_labels.png,
0993_p24-25-3_18_1,accepted,1,3049,G:\Research\imageAnalysis\processed_segmentations\segs\0993_p24-25-3_18_1_Simple Segmentation_labels.png,
0272_c7-18-1_12_1,accepted,1,3043,G:\Research\imageAnalysis\processed_segmentations\segs\0272_c7-18-1_12_1_Simple Segmentation_labels.png,
0242_p3-36-3_15_1,accepted,1,3041,G:\Research\imageAnalysis\processed_segmentations\segs\0242_p3-36-3_15_1_Simple Segmentation_labels.png,
1048_p24-75-2_01_1,accepted,1,3041,G:\Research\imageAnalysis\processed_segmentations\segs\1048_p24-75-2_01_1_Simple Segmentation_labels.png,
0483_p24-25-3_19_1,accepted,1,3040,G:\Research\imageAnalysis\processed_segmentations\segs\0483_p24-25-3_19_1_Simple Segmentation_labels.png,
1280_p3-37-2_55_2,accepted,2,3039,G:\Research\imageAnalysis\processed_segmentations\segs\1280_p3-37-2_55_2_Simple Segmentation_labels.png,
0778_c36-72-3_07_1,accepted,1,3037,G:\Research\imageAnalysis\processed_segmentations\segs\0778_c36-72-3_07_1_Simple Segmentation_labels.png,
2580_p36-40-2_12_1,accepted,1,3037,G:\Research\imageAnalysis\processed_segmentations\segs\2580_p36-40-2_12_1_Simple Segmentation_labels.png,
2758_c23-2-3_25_1,accepted,1,3035,G:\Research\imageAnalysis\processed_segmentations\segs\2758_c23-2-3_25_1_Simple Segmentation_labels.png,
0024_c36-73-4_09_1,accepted,1,3034,G:\Research\imageAnalysis\processed_segmentations\segs\0024_c36-73-4_09_1_Simple Segmentation_labels.png,
1740_c7-17-2_39_1,accepted,2,3033,G:\Research\imageAnalysis\processed_segmentations\segs\1740_c7-17-2_39_1_Simple Segmentation_labels.png,
1080_c36-74-3_28_1,accepted,1,3029,G:\Research\imageAnalysis\processed_segmentations\segs\1080_c36-74-3_28_1_Simple Segmentation_labels.png,
1945_p24-26-3_31_1,accepted,1,3029,G:\Research\imageAnalysis\processed_segmentations\segs\1945_p24-26-3_31_1_Simple Segmentation_labels.png,
2075_c36-73-5_13_1,accepted,1,3027,G:\Research\imageAnalysis\processed_segmentations\segs\2075_c36-73-5_13_1_Simple Segmentation_labels.png,
0104_p24-75-6_28_1,accepted,2,3025,G:\Research\imageAnalysis\processed_segmentations\segs\0104_p24-75-6_28_1_Simple Segmentation_labels.png,
0195_p24-26-5_01_1,accepted,1,3024,G:\Research\imageAnalysis\processed_segmentations\segs\0195_p24-26-5_01_1_Simple Segmentation_labels.png,
1059_c36-73-6_23_1,accepted,1,3024,G:\Research\imageAnalysis\processed_segmentations\segs\1059_c36-73-6_23_1_Simple Segmentation_labels.png,
1963_p3-35-6_06_1,accepted,1,3024,G:\Research\imageAnalysis\processed_segmentations\segs\1963_p3-35-6_06_1_Simple Segmentation_labels.png,
0038_c36-73-3_24_3,accepted,2,3021,G:\Research\imageAnalysis\processed_segmentations\segs\0038_c36-73-3_24_3_Simple Segmentation_labels.png,
0646_c7-18-2_06_2,accepted,1,3020,G:\Research\imageAnalysis\processed_segmentations\segs\0646_c7-18-2_06_2_Simple Segmentation_labels.png,
0761_p24-25-3_21_1,accepted,1,3020,G:\Research\imageAnalysis\processed_segmentations\segs\0761_p24-25-3_21_1_Simple Segmentation_labels.png,
0118_c7-19-2_33_1,accepted,2,3017,G:\Research\imageAnalysis\processed_segmentations\segs\0118_c7-19-2_33_1_Simple Segmentation_labels.png,
1535_p36-40-3_26_1,accepted,2,3017,G:\Research\imageAnalysis\processed_segmentations\segs\1535_p36-40-3_26_1_Simple Segmentation_labels.png,
0948_c7-18-4_30_1,accepted,1,3016,G:\Research\imageAnalysis\processed_segmentations\segs\0948_c7-18-4_30_1_Simple Segmentation_labels.png,
1087_p36-40-3_22_1,accepted,2,3015,G:\Research\imageAnalysis\processed_segmentations\segs\1087_p36-40-3_22_1_Simple Segmentation_labels.png,
2715_p36-40-5_08_1,accepted,2,3010,G:\Research\imageAnalysis\processed_segmentations\segs\2715_p36-40-5_08_1_Simple Segmentation_labels.png,
1615_c7-17-3_15_1,accepted,1,3007,G:\Research\imageAnalysis\processed_segmentations\segs\1615_c7-17-3_15_1_Simple Segmentation_labels.png,
1830_p24-26-4_03_1,accepted,1,3007,G:\Research\imageAnalysis\processed_segmentations\segs\1830_p24-26-4_03_1_Simple Segmentation_labels.png,
2513_p3-37-1_46_1,accepted,1,3005,G:\Research\imageAnalysis\processed_segmentations\segs\2513_p3-37-1_46_1_Simple Segmentation_labels.png,
0895_p36-40-3_25_1,accepted,1,3002,G:\Research\imageAnalysis\processed_segmentations\segs\0895_p36-40-3_25_1_Simple Segmentation_labels.png,
1948_c7-18-3_04_1,accepted,1,3002,G:\Research\imageAnalysis\processed_segmentations\segs\1948_c7-18-3_04_1_Simple Segmentation_labels.png,
0193_p36-42-3_24_1,accepted,1,3000,G:\Research\imageAnalysis\processed_segmentations\segs\0193_p36-42-3_24_1_Simple Segmentation_labels.png,
1987_c7-19-4_09_1,accepted,1,2999,G:\Research\imageAnalysis\processed_segmentations\segs\1987_c7-19-4_09_1_Simple Segmentation_labels.png,
0917_p24-26-1_18_1,accepted,1,2998,G:\Research\imageAnalysis\processed_segmentations\segs\0917_p24-26-1_18_1_Simple Segmentation_labels.png,
0075_c23-1-1_38_1,accepted,1,2996,G:\Research\imageAnalysis\processed_segmentations\segs\0075_c23-1-1_38_1_Simple Segmentation_labels.png,
0113_c36-72-2_08_1,accepted,1,2995,G:\Research\imageAnalysis\processed_segmentations\segs\0113_c36-72-2_08_1_Simple Segmentation_labels.png,
2485_p24-25-3_08_2,accepted,1,2991,G:\Research\imageAnalysis\processed_segmentations\segs\2485_p24-25-3_08_2_Simple Segmentation_labels.png,
1769_c36-73-3_23_1,accepted,2,2989,G:\Research\imageAnalysis\processed_segmentations\segs\1769_c36-73-3_23_1_Simple Segmentation_labels.png,
1354_c7-18-5_03_1,accepted,1,2986,G:\Research\imageAnalysis\processed_segmentations\segs\1354_c7-18-5_03_1_Simple Segmentation_labels.png,
0725_c7-18-1_17_1,accepted,1,2981,G:\Research\imageAnalysis\processed_segmentations\segs\0725_c7-18-1_17_1_Simple Segmentation_labels.png,
1647_p36-39-5_12_1,accepted,1,2979,G:\Research\imageAnalysis\processed_segmentations\segs\1647_p36-39-5_12_1_Simple Segmentation_labels.png,
2157_c23-1-6_01_1,accepted,1,2979,G:\Research\imageAnalysis\processed_segmentations\segs\2157_c23-1-6_01_1_Simple Segmentation_labels.png,
1384_p3-35-3_11_3,accepted,1,2977,G:\Research\imageAnalysis\processed_segmentations\segs\1384_p3-35-3_11_3_Simple Segmentation_labels.png,
2094_p36-40-1_09_1,accepted,1,2977,G:\Research\imageAnalysis\processed_segmentations\segs\2094_p36-40-1_09_1_Simple Segmentation_labels.png,
0674_p36-40-6_13_1,accepted,1,2976,G:\Research\imageAnalysis\processed_segmentations\segs\0674_p36-40-6_13_1_Simple Segmentation_labels.png,
1405_c7-18-3_30_1,accepted,1,2976,G:\Research\imageAnalysis\processed_segmentations\segs\1405_c7-18-3_30_1_Simple Segmentation_labels.png,
0157_p24-25-1_16_1,accepted,1,2975,G:\Research\imageAnalysis\processed_segmentations\segs\0157_p24-25-1_16_1_Simple Segmentation_labels.png,
0712_c7-17-2_30_1,accepted,1,2974,G:\Research\imageAnalysis\processed_segmentations\segs\0712_c7-17-2_30_1_Simple Segmentation_labels.png,
0361_p36-39-2_04_1,accepted,1,2973,G:\Research\imageAnalysis\processed_segmentations\segs\0361_p36-39-2_04_1_Simple Segmentation_labels.png,
1743_p36-42-5_12_1,accepted,1,2973,G:\Research\imageAnalysis\processed_segmentations\segs\1743_p36-42-5_12_1_Simple Segmentation_labels.png,
0457_c23-2-6_22_1,accepted,1,2971,G:\Research\imageAnalysis\processed_segmentations\segs\0457_c23-2-6_22_1_Simple Segmentation_labels.png,
0459_p24-25-3_02_3,accepted,1,2970,G:\Research\imageAnalysis\processed_segmentations\segs\0459_p24-25-3_02_3_Simple Segmentation_labels.png,
1348_p36-39-3_36_1,accepted,1,2970,G:\Research\imageAnalysis\processed_segmentations\segs\1348_p36-39-3_36_1_Simple Segmentation_labels.png,
0538_c7-17-3_27_1,accepted,1,2967,G:\Research\imageAnalysis\processed_segmentations\segs\0538_c7-17-3_27_1_Simple Segmentation_labels.png,
0011_c7-17-2_34_3,accepted,1,2966,G:\Research\imageAnalysis\processed_segmentations\segs\0011_c7-17-2_34_3_Simple Segmentation_labels.png,
0607_p24-75-6_14_1,accepted,1,2964,G:\Research\imageAnalysis\processed_segmentations\segs\0607_p24-75-6_14_1_Simple Segmentation_labels.png,
1384_p3-35-3_11_2,accepted,1,2963,G:\Research\imageAnalysis\processed_segmentations\segs\1384_p3-35-3_11_2_Simple Segmentation_labels.png,
0754_p36-40-3_07_2,accepted,1,2962,G:\Research\imageAnalysis\processed_segmentations\segs\0754_p36-40-3_07_2_Simple Segmentation_labels.png,
0866_p24-75-2_24_1,accepted,1,2961,G:\Research\imageAnalysis\processed_segmentations\segs\0866_p24-75-2_24_1_Simple Segmentation_labels.png,
2434_p3-36-3_28_1,accepted,1,2959,G:\Research\imageAnalysis\processed_segmentations\segs\2434_p3-36-3_28_1_Simple Segmentation_labels.png,
1531_p24-75-1_08_2,accepted,1,2958,G:\Research\imageAnalysis\processed_segmentations\segs\1531_p24-75-1_08_2_Simple Segmentation_labels.png,
2191_p3-36-3_45_1,accepted,1,2957,G:\Research\imageAnalysis\processed_segmentations\segs\2191_p3-36-3_45_1_Simple Segmentation_labels.png,
0067_c23-2-4_04_1,accepted,1,2956,G:\Research\imageAnalysis\processed_segmentations\segs\0067_c23-2-4_04_1_Simple Segmentation_labels.png,
0759_c23-2-1_05_1,accepted,2,2955,G:\Research\imageAnalysis\processed_segmentations\segs\0759_c23-2-1_05_1_Simple Segmentation_labels.png,
2472_p36-42-2_01_1,accepted,1,2955,G:\Research\imageAnalysis\processed_segmentations\segs\2472_p36-42-2_01_1_Simple Segmentation_labels.png,
0124_p36-39-1_29_1,accepted,1,2953,G:\Research\imageAnalysis\processed_segmentations\segs\0124_p36-39-1_29_1_Simple Segmentation_labels.png,
1651_c7-17-3_08_1,accepted,1,2952,G:\Research\imageAnalysis\processed_segmentations\segs\1651_c7-17-3_08_1_Simple Segmentation_labels.png,
1335_p36-42-4_21_1,accepted,1,2950,G:\Research\imageAnalysis\processed_segmentations\segs\1335_p36-42-4_21_1_Simple Segmentation_labels.png,
1416_p24-75-2_26_1,accepted,2,2948,G:\Research\imageAnalysis\processed_segmentations\segs\1416_p24-75-2_26_1_Simple Segmentation_labels.png,
0802_p24-26-2_11_1,accepted,1,2946,G:\Research\imageAnalysis\processed_segmentations\segs\0802_p24-26-2_11_1_Simple Segmentation_labels.png,
2647_p3-36-6_04_2,accepted,1,2938,G:\Research\imageAnalysis\processed_segmentations\segs\2647_p3-36-6_04_2_Simple Segmentation_labels.png,
2555_c7-17-3_23_2,accepted,1,2935,G:\Research\imageAnalysis\processed_segmentations\segs\2555_c7-17-3_23_2_Simple Segmentation_labels.png,
0234_c7-17-1_16_1,accepted,1,2934,G:\Research\imageAnalysis\processed_segmentations\segs\0234_c7-17-1_16_1_Simple Segmentation_labels.png,
1664_p36-39-5_16_1,accepted,2,2933,G:\Research\imageAnalysis\processed_segmentations\segs\1664_p36-39-5_16_1_Simple Segmentation_labels.png,
1887_c36-73-2_27_1,accepted,1,2927,G:\Research\imageAnalysis\processed_segmentations\segs\1887_c36-73-2_27_1_Simple Segmentation_labels.png,
0473_p36-40-6_05_2,accepted,1,2924,G:\Research\imageAnalysis\processed_segmentations\segs\0473_p36-40-6_05_2_Simple Segmentation_labels.png,
0054_p3-36-3_20_1,accepted,1,2921,G:\Research\imageAnalysis\processed_segmentations\segs\0054_p3-36-3_20_1_Simple Segmentation_labels.png,
0741_p3-37-3_09_1,accepted,1,2921,G:\Research\imageAnalysis\processed_segmentations\segs\0741_p3-37-3_09_1_Simple Segmentation_labels.png,
1021_p36-40-1_14_1,accepted,1,2921,G:\Research\imageAnalysis\processed_segmentations\segs\1021_p36-40-1_14_1_Simple Segmentation_labels.png,
1332_p3-35-3_10_3,accepted,1,2919,G:\Research\imageAnalysis\processed_segmentations\segs\1332_p3-35-3_10_3_Simple Segmentation_labels.png,
0181_c7-18-2_25_1,accepted,1,2914,G:\Research\imageAnalysis\processed_segmentations\segs\0181_c7-18-2_25_1_Simple Segmentation_labels.png,
0132_p3-35-1_05_1,accepted,1,2913,G:\Research\imageAnalysis\processed_segmentations\segs\0132_p3-35-1_05_1_Simple Segmentation_labels.png,
0626_p36-42-3_07_1,accepted,1,2907,G:\Research\imageAnalysis\processed_segmentations\segs\0626_p36-42-3_07_1_Simple Segmentation_labels.png,
0648_c7-19-4_01_1,accepted,2,2904,G:\Research\imageAnalysis\processed_segmentations\segs\0648_c7-19-4_01_1_Simple Segmentation_labels.png,
1624_c7-19-2_35_1,accepted,1,2904,G:\Research\imageAnalysis\processed_segmentations\segs\1624_c7-19-2_35_1_Simple Segmentation_labels.png,
1825_c7-19-4_25_2,accepted,1,2903,G:\Research\imageAnalysis\processed_segmentations\segs\1825_c7-19-4_25_2_Simple Segmentation_labels.png,
1656_c7-18-1_08_1,accepted,1,2901,G:\Research\imageAnalysis\processed_segmentations\segs\1656_c7-18-1_08_1_Simple Segmentation_labels.png,
0733_p3-35-2_08_1,accepted,1,2889,G:\Research\imageAnalysis\processed_segmentations\segs\0733_p3-35-2_08_1_Simple Segmentation_labels.png,
0653_p36-42-1_17_1,accepted,1,2888,G:\Research\imageAnalysis\processed_segmentations\segs\0653_p36-42-1_17_1_Simple Segmentation_labels.png,
2266_p24-25-1_05_1,accepted,1,2888,G:\Research\imageAnalysis\processed_segmentations\segs\2266_p24-25-1_05_1_Simple Segmentation_labels.png,
0582_p24-26-5_19_1,accepted,2,2887,G:\Research\imageAnalysis\processed_segmentations\segs\0582_p24-26-5_19_1_Simple Segmentation_labels.png,
1325_p36-39-1_25_1,accepted,1,2886,G:\Research\imageAnalysis\processed_segmentations\segs\1325_p36-39-1_25_1_Simple Segmentation_labels.png,
0296_p3-37-1_18_1,accepted,1,2884,G:\Research\imageAnalysis\processed_segmentations\segs\0296_p3-37-1_18_1_Simple Segmentation_labels.png,
0278_p24-26-3_29_1,accepted,1,2880,G:\Research\imageAnalysis\processed_segmentations\segs\0278_p24-26-3_29_1_Simple Segmentation_labels.png,
1835_p3-35-4_06_1,accepted,1,2874,G:\Research\imageAnalysis\processed_segmentations\segs\1835_p3-35-4_06_1_Simple Segmentation_labels.png,
2405_p3-35-3_13_2,accepted,1,2873,G:\Research\imageAnalysis\processed_segmentations\segs\2405_p3-35-3_13_2_Simple Segmentation_labels.png,
